GSvolume_pa_composition_average,ML pred ASR barrier (eV),IsRareEarth_composition_average,IsFBlock_composition_average,NdUnfilled_composition_average,CovalentRadii_composition_average,BCCfermi_composition_average,GSenergy_pa_composition_average,AtomicVolume_arithmetic_average,ThermalExpansionCoefficient_arithmetic_average,ICSDVolume_composition_average,valence_composition_average,HeatFusion_composition_average,CovalentRadius_composition_average,phi_difference,HHIr_composition_average,ThermalConductivity_arithmetic_average,HeatFusion_arithmetic_average,ElectricalConductivity_composition_average,HHIr_arithmetic_average,Electrolyte class_2,GSestFCClatcnt_composition_average,HHIp_composition_average,SecondIonizationEnergy_arithmetic_average,ElectricalConductivity_difference
18.418352490422222,1.380032571,0.1111111111111111,0.1111111111111111,1.1111111111111112,1.068888888888889,3.967690854444444,-5.391382471742222,4676.154582090712,206.925,23.133333333333333,3.2222222222222223,4.547777777777778,114.0,2.1300000000000003,1277.7777777777778,9.74685,6.785,0.5888888888888888,1925.0,1.0,3.898286999666667,2022.2222222222224,17.828,2.3
17.93810810810811,1.058185274,0.1081081081081081,0.1081081081081081,0.6486486486486487,1.0764864864864865,3.66656168945946,-4.872994279729729,3133.6103004432234,143.96666666666667,22.772972972972973,2.324324324324325,5.413783783783783,111.27027027027027,2.78,1475.6756756756756,55.78290000000001,7.733333333333332,6.01081081081081,2183.333333333333,0.0,3.894887474081081,2454.054054054054,15.938833333333331,29.8
17.93611111111111,1.290510594,0.1111111111111111,0.1111111111111111,0.3333333333333333,1.0638888888888889,3.4593279088888886,-4.5691112644444445,3128.425759548128,143.0,22.58888888888889,2.2222222222222223,5.007222222222222,110.66666666666666,2.78,1383.3333333333337,89.2829,8.576666666666666,9.333333333333332,2183.333333333333,0.0,3.884110364055556,2255.555555555556,17.342333333333332,59.2
17.898333333333333,1.092458885,0.1111111111111111,0.1111111111111111,0.7777777777777777,1.0638888888888889,3.689633878888889,-5.080758991111111,3128.4169967210687,142.21666666666667,22.57777777777778,2.6666666666666665,5.030555555555555,110.66666666666666,2.78,1372.2222222222222,35.81623333333334,8.611666666666666,3.833333333333333,2166.666666666667,0.0,3.880044023833333,2344.4444444444443,16.657,16.4
17.844444444444445,1.132219652,0.1111111111111111,0.1111111111111111,0.6666666666666666,1.0627777777777778,3.65506958,-4.946859522777777,3751.744923071374,168.3,22.511111111111116,2.333333333333333,5.296111111111111,110.0,2.78,1516.6666666666667,26.93948,7.571999999999998,4.5777777777777775,2320.0,0.0,3.874092068388889,2422.222222222222,16.752399999999998,16.4
17.844444444444445,1.093836443,0.1111111111111111,0.1111111111111111,0.6666666666666666,1.0627777777777778,3.65506958,-4.946859522777777,3751.744923071374,168.3,22.511111111111116,2.333333333333333,5.296111111111111,110.0,2.78,1516.6666666666667,26.93948,7.571999999999998,4.5777777777777775,2320.0,1.0,3.874092068388889,2422.222222222222,16.752399999999998,16.4
18.411,1.0794669,0.0888888888888888,0.0888888888888888,0.6666666666666666,1.0686666666666669,3.633426855111111,-4.897443328444444,3749.267734376567,168.26,23.102222222222224,2.311111111111112,5.315555555555555,110.51111111111112,2.78,1442.2222222222222,66.23348,7.794,5.1177777777777775,2020.0,0.0,3.894517096844445,2231.111111111111,16.9206,29.8
14.656,1.108407132,0.2,0.2,0.48,0.9988,3.6652532084,-5.040831215,4662.343371836843,202.95,19.464,2.4,4.9036,105.16,2.01,1316.0,50.86685,10.1975,3.484,1950.0,0.0,3.72450189952,2568.0,20.224,16.4
17.244699999999998,1.444923726,0.06,0.06,0.6,1.0364,3.5272042278,-4.7921766736,4673.438833420544,205.225,22.51,2.26,4.8256,104.28,2.7,1446.0,29.07435,7.685,4.369999999999999,2325.0,0.0,3.8330929994,2078.0,18.4395,16.4
16.5025,1.409546202,0.1,0.1,0.6,1.026,3.602462413,-4.915817328,4673.438833420544,205.225,21.65,2.3,4.803999999999999,104.6,2.7,1450.0,29.07435,7.685,4.23,2325.0,0.0,3.8017792254,2290.0,18.4395,16.4
15.3892,1.864283483,0.16,0.16,0.6,1.0104,3.7153496908,-5.1012783096,4673.438833420544,205.225,20.36,2.3600000000000003,4.771599999999999,105.08,2.7,1456.0,29.07435,7.685,4.02,2325.0,0.0,3.7548085644,2608.0,18.4395,16.4
17.3126,1.245655789,0.06,0.06,0.74,1.0377999999999998,3.5707552444,-4.9608900037,3741.1065397303432,166.54,22.594,2.68,4.491,105.12,2.7,1264.0,39.29948,8.91,3.4319999999999995,2140.0,0.0,3.84059246326,1980.0,17.9876,16.4
16.9512,0.62483346,0.08,0.08,0.76,1.0328,3.6146059108,-5.0468122352,3741.1065397303432,166.54,22.176,2.76,4.4324,105.4,2.7,1240.0,39.29948,8.91,3.228,2140.0,1.0,3.82600692824,2072.0,17.9876,16.4
16.209,1.186089227,0.12,0.12,0.76,1.0224,3.689864096,-5.1704528896,3741.1065397303432,166.54,21.316000000000003,2.8,4.4108,105.72,2.7,1244.0,39.29948,8.91,3.088,2140.0,0.0,3.79469315424,2284.0,17.9876,16.4
17.15348,0.739912829,0.08,0.08,0.808,1.03808,3.70451471752,-5.15887793332,3120.172263223253,139.58333333333334,22.3328,2.784,5.360079999999999,106.328,2.7,1385.6,55.74956666666667,13.671666666666663,3.4184,2666.6666666666665,1.0,3.845346426832,2066.4,17.733166666666666,16.4
17.1002,0.563673724,0.08,0.08,0.7999999999999999,1.0362,3.5836124836,-5.0829689786,3120.589138605339,140.0,22.304,2.74,4.756199999999999,106.04,2.7,1388.0,41.69956666666667,12.425,3.136,3250.0,1.0,3.83946222506,2194.0,17.376333333333335,16.4
16.441039999999997,0.921591106,0.12,0.12,0.8639999999999999,1.02784,3.65111456296,-5.13527384506,3121.7570015950514,140.45,21.5824,2.752,4.407039999999999,106.50400000000002,2.7,1300.8000000000002,35.3829,9.775,2.8672,2533.333333333333,0.0,3.814157774536,2343.2,17.122999999999998,16.4
17.324444444444445,1.249820546,0.1111111111111111,0.1111111111111111,0.6666666666666666,1.0588888888888888,3.6612322922222234,-4.933486819444444,4673.438833420544,205.225,22.133333333333333,2.333333333333333,5.313333333333333,108.88888888888889,2.7,1555.5555555555557,29.07435,7.685,4.699999999999999,2325.0,0.0,3.855897088,2488.888888888889,18.4395,16.4
15.4862,1.689864333,0.16,0.16,0.8,1.0124,3.7775654288,-5.3422973526,4673.634209492151,204.925,20.480000000000004,2.96,4.2936,106.28,2.53,1196.0,24.12435,7.0875,2.68,2000.0,0.0,3.7655220842,2468.0,18.2195,9.7
16.613100000000003,1.270890522,0.1,0.1,0.64,1.0279999999999998,3.5817680018000004,-4.9726431894,3741.273355980101,167.24,21.774,2.74,4.3176000000000005,105.8,2.53,1194.0,99.49948,8.39,4.869999999999999,1900.0,0.0,3.81395662768,2118.0,18.634,59.2
16.613100000000003,1.400766339,0.1,0.1,0.64,1.0279999999999998,3.5817680018000004,-4.9726431894,3741.273355980101,167.24,21.774,2.74,4.3176000000000005,105.8,2.53,1194.0,99.49948,8.39,4.869999999999999,1900.0,0.0,3.81395662768,2118.0,18.634,59.2
15.8409,1.745952246,0.1399999999999999,0.1399999999999999,0.72,1.0168,3.6857082994,-5.1709106338,3741.095624482062,166.62,20.874,2.8200000000000003,4.4512,105.79999999999998,2.8000000000000003,1198.0,37.43948,9.166,2.886,1900.0,0.0,3.77937197028,2306.0,18.2092,13.1
18.315050505050504,0.90279338,0.0,0.0,0.7474747474747476,1.0506060606060603,3.392278765353536,-4.793501425858586,3738.913004097704,165.82,23.747474747474747,2.282828282828283,5.522323232323234,104.53535353535354,2.7,1589.8989898989898,42.99948,18.084,4.149494949494949,3960.0,0.0,3.887818136676768,1828.282828282828,15.505399999999998,12.9
18.1377,1.030287577,0.0,0.0,0.66,1.0499,3.4129669995,-4.6778001393,3738.7187877758456,168.34,23.55,2.24,5.172699999999999,104.06,2.7,1546.0,117.29948,13.03,4.933,3280.0,0.0,3.87477837541,1838.0,19.8034,57.9
18.09277777777778,1.190045656,0.1111111111111111,0.1111111111111111,0.6666666666666666,1.0633333333333337,3.611669553333333,-4.953515523333333,4675.529781965052,203.4,22.73333333333333,2.333333333333333,5.47111111111111,110.55555555555554,2.78,1477.7777777777778,32.99185,8.04,4.411111111111111,2150.0,0.0,3.878707377777778,2355.555555555556,18.3125,16.799999999999997
18.09277777777778,1.12538112,0.1111111111111111,0.1111111111111111,0.6666666666666666,1.0633333333333337,3.611669553333333,-4.953515523333333,4675.529781965052,203.4,22.73333333333333,2.333333333333333,5.47111111111111,110.55555555555554,2.78,1477.7777777777778,32.99185,8.04,4.411111111111111,2150.0,1.0,3.878707377777778,2355.555555555556,18.3125,16.799999999999997
18.20055555555556,1.356603,0.1111111111111111,0.1111111111111111,0.8888888888888888,1.0655555555555556,3.680798151111112,-5.22131446,4675.725158036659,203.1,22.866666666666667,3.0,4.94,111.88888888888889,2.61,1188.888888888889,28.04185,7.442499999999999,2.9222222222222225,1825.0,0.0,3.890611288666667,2200.0,18.0925,10.1
17.572777777777777,1.177418459,0.1111111111111111,0.1111111111111111,0.6666666666666666,1.0594444444444444,3.6178322655555553,-4.94014282,3751.488451727343,167.22,22.355555555555554,2.333333333333333,5.488333333333333,109.44444444444444,2.78,1516.6666666666667,27.09948,7.917999999999998,4.533333333333333,2320.0,0.0,3.860512397388889,2422.222222222222,16.855999999999998,16.799999999999997
17.61861111111111,1.184798143,0.1111111111111111,0.1111111111111111,0.5,1.06,3.51996143,-4.751268690833333,3128.2120334281026,142.1,22.39444444444445,2.2777777777777777,5.343888888888889,109.77777777777776,2.78,1450.0,89.41623333333334,8.865,6.911111111111111,2183.333333333333,0.0,3.865521545222223,2338.8888888888887,17.428666666666665,59.6
17.75611111111111,0.380456917,0.1111111111111111,0.1111111111111111,0.0,1.0616666666666663,3.226348923333333,-4.184646303333333,3751.6552679771,167.92000000000002,22.511111111111116,2.111111111111111,4.910555555555556,110.77777777777776,2.1300000000000003,1250.0,87.29948,7.397999999999999,14.044444444444444,2080.0,0.0,3.8805489887222224,2088.888888888889,17.5024,59.6
17.718333333333334,1.128502772,0.1111111111111111,0.1111111111111111,0.4444444444444444,1.0616666666666668,3.456654893333333,-4.69629403,3128.342284142507,141.9,22.5,2.555555555555556,4.933888888888889,110.77777777777776,2.61,1238.888888888889,86.11623333333333,8.466666666666667,8.544444444444444,1966.6666666666663,0.0,3.876482648500001,2177.777777777778,17.282,59.6
18.0182,1.998021555,0.02,0.02,0.78,1.0468,3.4532056488,-4.668590813,4673.325164856839,205.175,23.368,2.24,4.8186,103.98,2.7,1442.0,28.79935,7.3275,4.508,2325.0,0.0,3.86591322626,1866.0,18.5145,16.5
18.1769,1.039863509,0.02,0.02,0.84,1.0504,3.4284337954,-4.7288494607,3742.260558481534,165.6,23.508000000000003,2.28,5.0946,104.74,2.7,1564.0,33.77948,11.862,4.282,3620.0,0.0,3.88043987506,1974.0,17.6756,16.5
18.1152,1.615505054,0.02,0.02,0.98,1.0488,3.5154213868,-4.909609856,4673.520540928446,204.875,23.488,2.84,4.3406,105.18,2.53,1182.0,23.84935,6.73,3.168,2000.0,0.0,3.87662674606,1726.0,18.2945,9.8
18.0988,1.560765561,0.02,0.02,0.9,1.048,3.4611933500000003,-4.8000434644,3741.004689631097,166.58,23.452,2.72,4.4874,104.86,2.8000000000000003,1186.0,37.21948,8.88,3.304,1900.0,0.0,3.87481974514,1670.0,18.2692,13.2
18.107,1.446282355,0.02,0.02,0.94,1.0484,3.4883073684,-4.8548266602000005,3741.004689631097,166.58,23.47,2.78,4.414,105.02,2.8000000000000003,1184.0,37.21948,8.88,3.236,1900.0,0.0,3.8757232456,1698.0,18.2692,13.2
17.72691724138,1.293270495,0.04,0.04,1.36,1.0436,3.7789999356,-5.118501155068,4673.62937580246,207.35,23.156,3.08,4.1212,106.76,2.0500000000000003,1264.0,5.75435,6.505,0.956,2100.0,0.0,3.85716274792,1672.0,18.1595,4.5
17.717213793104,1.191890743,0.04,0.04,1.2800000000000002,1.0432,3.721618818,-5.040894110854401,3741.10267277859,168.48,23.112,2.92,4.2528,106.24,2.7,1300.0,24.60348,8.444,1.652,2220.0,0.0,3.85608275676,1732.0,17.9396,17.4
18.37255,1.330078634,0.0,0.0,0.63,1.0523,3.4236493107,-4.64286854845,4667.573380729641,206.825,23.818,2.29,4.7863,103.98,2.7,1401.0,45.99935000000001,9.415,4.379,1900.0,0.0,3.88167068837,1739.0,19.84675,12.9
18.5652,1.074366897,0.0,0.0,0.7600000000000001,1.0566,3.4206529656,-4.7874838612,3737.659131179776,166.92000000000002,24.0,2.54,4.895,105.16,2.7,1432.0,47.53948,13.532,3.684,3280.0,0.0,3.8999470691,1798.0,18.7414,12.9
18.5361,0.994824925,0.0,0.0,0.7,1.056,3.4019882442,-4.7151781483,3737.659131179776,166.92000000000002,23.964,2.3600000000000003,5.038399999999999,104.8,2.7,1510.0,47.53948,13.532,4.085999999999999,3280.0,0.0,3.89673301316,1840.0,18.7414,12.9
18.490952380952,1.152710829,0.0,0.0,0.59,1.0512,3.4598131281000004,-4.614018795275,3739.701528947041,190.86,23.89,2.28,4.833600000000001,103.73,3.15,1438.0,36.84647999999999,11.24,4.267,2540.0,0.0,3.89151907868,1735.0,19.8224,17.9
18.5167,1.073287017,0.0,0.0,0.66,1.0556,3.3895450966,-4.6669743397,4669.129572732334,205.7,23.94,2.24,5.134,104.56,2.7,1562.0,39.37435000000001,13.4625,4.353999999999999,3750.0,0.0,3.8945903092,1868.0,19.38175,12.9
18.5167,1.091425833,0.0,0.0,0.66,1.0556,3.3895450966,-4.6669743397,4669.129572732334,205.7,23.94,2.24,5.134,104.56,2.7,1562.0,39.37435000000001,13.4625,4.353999999999999,3750.0,1.0,3.8945903092,1868.0,19.38175,12.9
18.6754,1.147301119,0.0,0.0,0.7200000000000002,1.0592,3.3647732432,-4.727232987400001,4669.129572732334,205.7,24.08,2.28,5.41,105.32,2.7,1684.0,39.37435000000001,13.4625,4.128,3750.0,0.0,3.909116958,1976.0,19.38175,12.9
18.6754,1.048977233,0.0,0.0,0.7200000000000002,1.0592,3.3647732432,-4.727232987400001,4669.129572732334,205.7,24.08,2.28,5.41,105.32,2.7,1684.0,39.37435000000001,13.4625,4.128,3750.0,1.0,3.909116958,1976.0,19.38175,12.9
18.674200000000003,0.965100422,0.0,0.0,0.7400000000000001,1.0592,3.3754616728,-4.7623945476000005,3738.913004097704,165.82,24.07,2.28,5.541399999999999,105.44,2.7,1604.0,42.99948,18.084,4.158,3960.0,0.0,3.90902501984,1852.0,15.505399999999998,12.9
18.358,1.381040073,0.0,0.0,0.6,1.052,3.41431695,-4.606715692,6219.505385983007,271.8333333333333,23.8,2.2,4.858,103.8,2.7,1440.0,34.59913333333334,7.949999999999999,4.58,2066.6666666666665,0.0,3.8800636604,1760.0,21.069,12.9
18.358,1.357678195,0.0,0.0,0.6,1.052,3.41431695,-4.606715692,6219.505385983007,271.8333333333333,23.8,2.2,4.858,103.8,2.7,1440.0,34.59913333333334,7.949999999999999,4.58,2066.6666666666665,0.0,3.8800636604,1760.0,21.069,12.9
18.8376,1.140011517,0.0,0.0,0.8400000000000001,1.0632,3.346772402,-4.5749206498,4670.881367216903,206.375,24.352,2.2,4.774,105.56,2.7,1512.0,29.89935,9.4875,3.924,2675.0,0.0,3.92070706416,1856.0,19.00175,16.4
18.5978,1.105586892,0.0,0.0,0.72,1.0576,3.380544676,-4.5908181709,4670.881367216903,206.375,24.076,2.2,4.816,104.68,2.7,1476.0,29.89935,9.4875,4.252,2675.0,0.0,3.90038536228,1808.0,19.00175,16.4
18.856125,1.079159913,0.0,0.0,0.8250000000000001,1.0635,3.3411367907500003,-4.6621671002500005,3740.305520369586,166.56,24.32,2.25,5.150499999999999,105.85,2.7,1637.5,34.65948,13.59,3.8875,3900.0,0.0,3.92362409875,1955.0,18.0654,16.4
18.817325,1.175876842,0.0,0.0,0.8250000000000002,1.0627,3.34902250715,-4.593959692,3740.305520369586,166.56,24.318,2.21,4.8535,105.53,2.7,1533.5,34.65948,13.590000000000002,3.9495,3900.0,0.0,3.91925830089,1871.0,18.0654,16.4
18.4869,1.068497828,0.0,0.0,0.7000000000000001,1.0552,3.3510316742,-4.6206124515,4669.038118776956,206.025,23.93,2.22,4.817,104.48,2.7,1418.0,31.42435,9.5,4.273999999999999,1950.0,1.0,3.89224438492,1720.0,19.19675,15.3
18.6158,1.053813404,0.0,0.0,0.8,1.0584,3.2877463984,-4.634509211,4669.038118776956,206.025,24.06,2.24,4.776,105.16,2.7,1396.0,31.42435,9.5,3.968,1950.0,1.0,3.90442510944,1680.0,19.19675,15.3
18.5155,1.082358081,0.0,0.0,0.68,1.0556,3.4002335262,-4.7021358999,4669.140721877051,205.45,23.93,2.24,5.2654,104.68,2.7,1482.0,40.32435,15.105,4.384,2750.0,0.0,3.89449837104,1744.0,15.801749999999998,12.9
18.673,1.05590251,0.0,0.0,0.7600000000000001,1.0592,3.3861501024000003,-4.7975561078,4669.140721877051,205.45,24.06,2.28,5.6728000000000005,105.56,2.7,1524.0,40.32435,15.105,4.188,2750.0,0.0,3.90893308168,1728.0,15.801749999999998,12.9
18.988,1.034329022,0.0,0.0,0.92,1.0664,3.3579832548,-4.9883965236000005,4669.140721877051,205.45,24.32,2.3600000000000003,6.4876,107.32,2.7,1608.0,40.32435,15.105,3.796,2750.0,0.0,3.93780250296,1696.0,15.801749999999998,12.9
18.8004,1.081152365,0.0,0.0,0.72,1.0612,3.356150444,-4.5943999046,4672.882342707885,206.7,24.236,2.2,4.7618,105.08,2.7,1438.0,30.24935,8.809999999999999,4.257999999999999,2200.0,1.0,3.91228599322,1894.0,18.86175,16.099999999999998
19.242800000000003,1.165923344,0.0,0.0,0.8400000000000001,1.0704,3.297983938,-4.582084117200001,4672.882342707885,206.7,24.672,2.2,4.6656,106.36,2.7,1436.0,30.24935,8.809999999999999,3.936,2200.0,1.0,3.94450832604,2028.0,18.86175,16.099999999999998
18.478,1.295281178,0.0,0.0,0.85,1.0545,3.5528101500000004,-4.908746344000001,4667.847649927336,204.8,23.935,2.8,4.7395,105.35,2.53,1315.0,44.42435,10.615,3.075,2250.0,1.0,3.8932439103,1655.0,19.70675,6.199999999999999
18.6844,1.242756117,0.0,0.0,0.88,1.0594,3.4421562308,-4.8811110345,4670.391593357473,205.05,24.134,2.76,4.6478,105.86,2.53,1204.0,26.74935,12.165,3.084,1875.0,0.0,3.90998066314,1640.0,19.313,7.799999999999999
18.6534,1.296505973,0.0,0.0,0.8400000000000001,1.0592,3.5639528652,-4.9501596714,4668.699635730813,204.775,24.072,2.8000000000000003,5.3268,105.88,2.53,1336.0,55.49935000000001,14.735,3.484,2550.0,1.0,3.909688138,1620.0,19.697,12.3
18.604,1.362763667,0.0,0.0,0.84,1.0574,3.4455392608000004,-4.883891478400001,4669.324948803942,205.4,24.048,2.78,4.703799999999999,105.64,2.53,1328.0,34.424350000000004,12.865,3.148,3425.0,0.0,3.90423247702,1742.0,19.16175,6.199999999999999
18.753,1.23185872,0.0,0.0,0.8800000000000001,1.0608,3.4145458336,-4.9200482218,4669.324948803942,205.4,24.176,2.76,5.0276000000000005,106.28,2.53,1476.0,34.424350000000004,12.865,3.056,3425.0,0.0,3.91768777384,1864.0,19.16175,6.199999999999999
18.751800000000003,1.172974327,0.0,0.0,0.9,1.0608,3.4252342632,-4.955209782000001,3739.06930495499,165.58,24.166,2.7600000000000007,5.159,106.4,2.53,1396.0,39.03948,17.606,3.086,3700.0,0.0,3.91759583568,1740.0,15.3294,6.199999999999999
18.455,1.418154568,0.0,0.0,0.8,1.054,3.4765326880000003,-4.847734735,6219.765887411816,271.43333333333334,23.92,2.8,4.38,105.0,2.53,1180.0,27.999133333333333,7.153333333333333,3.24,1633.3333333333337,0.0,3.8907771802,1620.0,20.775666666666663,6.199999999999999
18.455,1.37237551,0.0,0.0,0.8,1.054,3.4765326880000003,-4.847734735,6219.765887411816,271.43333333333334,23.92,2.8,4.38,105.0,2.53,1180.0,27.999133333333333,7.153333333333333,3.24,1633.3333333333337,0.0,3.8907771802,1620.0,20.775666666666663,6.199999999999999
18.455,1.45317773,0.0,0.0,0.8,1.054,3.4765326880000003,-4.847734735,6219.765887411816,271.43333333333334,23.92,2.8,4.38,105.0,2.53,1180.0,27.999133333333333,7.153333333333333,3.24,1633.3333333333337,0.0,3.8907771802,1620.0,20.775666666666663,6.199999999999999
18.455,1.394624163,0.0,0.0,0.8,1.054,3.4765326880000003,-4.847734735,6219.765887411816,271.43333333333334,23.92,2.8,4.38,105.0,2.53,1180.0,27.999133333333333,7.153333333333333,3.24,1633.3333333333337,1.0,3.8907771802,1620.0,20.775666666666663,6.199999999999999
18.894925,1.279980024,0.0,0.0,0.985,1.0643,3.3987950975500003,-4.7867749264,3740.461821226872,166.32,24.414,2.6900000000000004,4.4711,106.49,2.53,1325.5,30.69948,13.112000000000002,2.8774999999999995,3640.0,0.0,3.92782911673,1759.0,17.8894,9.7
18.624275,1.264746432,0.0,0.0,0.855,1.0579,3.44328915565,-4.8648524362,3740.461821226872,166.32,24.082,2.77,4.6243,105.67,2.53,1306.5,30.69948,13.112000000000002,3.1225,3640.0,0.0,3.90568124029,1727.0,17.8894,9.7
18.6492,1.661320829,0.0,0.0,0.72,1.0528,3.5457911130000004,-4.7905234079,4669.828509988016,204.225,24.086,2.76,5.108,104.58,2.53,1172.0,57.99935000000001,17.9175,3.016008,1475.0,0.0,3.90755747546,1666.0,19.668,11.199599999999998
18.5742,1.181342423,0.0,0.0,0.88,1.057,3.4070258384,-4.837529590200001,4669.233494848564,205.725,24.038,2.76,4.3868,105.56,2.53,1184.0,26.47435,8.9025,3.068,1625.0,0.0,3.90188655274,1594.0,18.97675,8.6
18.5742,1.17402014,0.0,0.0,0.88,1.057,3.4070258384,-4.837529590200001,4669.233494848564,205.725,24.038,2.76,4.3868,105.56,2.53,1184.0,26.47435,8.9025,3.068,1625.0,1.0,3.90188655274,1594.0,18.97675,8.6
18.7506,1.544329879,0.0,0.0,0.92,1.0608,3.4359226928,-4.9903713422,4669.336097948659,205.15,24.156,2.76,5.2904,106.52,2.53,1316.0,35.37435000000001,14.5075,3.116,2425.0,0.0,3.91750389752,1616.0,15.58175,6.199999999999999
18.7043,1.398181647,0.0,0.0,0.88,1.0596,3.4320638324000003,-4.8529442189,4670.64090137616,205.0,24.15,2.76,4.5238,105.86,2.53,1204.0,26.67435,10.615,3.062,1875.0,0.0,3.91129428928,1640.0,18.86425,8.899999999999999
18.9536,1.277212982,0.0,0.0,0.96,1.0652,3.3875949768,-4.8581537028,4670.64090137616,205.0,24.380000000000003,2.72,4.6676,106.72,2.53,1228.0,26.67435,10.615,2.884,1875.0,0.0,3.93181139836,1660.0,18.86425,8.899999999999999
18.832533333334,1.360525553,0.0,0.0,0.8,1.0564,3.4412397156,-4.8360292572666,4683.786381729632,224.075,24.312,2.78,4.2781,105.16,2.68,1264.0,46.62435000000001,5.94875,3.468,3025.0,0.0,3.90335739466,1570.0,23.488,11.4
18.745233333334,0.998705894,0.0,0.0,0.62,1.0546,3.3852455514,-4.6191121185666,3749.228277520328,181.86,24.204,2.24,4.7083,104.08,2.85,1498.0,57.29948,7.999,4.674,2960.0,0.0,3.89371522684,1696.0,22.2024,12.9
18.764633333334,1.168310701,0.0,0.0,0.6599999999999999,1.055,3.397688699,-4.6673159271666,3749.228277520328,181.86,24.228,2.36,4.612699999999999,104.32,2.85,1446.0,57.29948,7.999,4.405999999999999,2960.0,0.0,3.8958579308,1668.0,22.2024,12.9
18.784033333334,1.210035106,0.0,0.0,0.7,1.0554,3.4101318466,-4.7155197357666,3749.228277520328,181.86,24.252,2.48,4.5171,104.56,2.85,1394.0,57.29948,7.999,4.138,2960.0,0.0,3.89800063476,1640.0,22.2024,12.9
18.940566666667,1.111649266,0.0,0.0,0.9,1.062,3.407587777,-4.9493570431333005,3128.5323982430045,151.65,24.362,2.75,5.10805,106.48000000000002,2.68,1438.0,49.61623333333334,15.060833333333331,3.2,4283.333333333333,0.0,3.92388594291,1715.0,18.04533333333333,11.4
18.375433333333,1.105169817,0.0,0.0,0.9,1.054,3.4104006544,-4.9570805151,3119.4817638091376,145.65,23.822,2.75,5.1147,105.73000000000002,2.53,1408.0,46.64956666666667,15.171666666666663,3.153,3783.3333333333335,0.0,3.8979992266,1727.0,25.5475,6.699999999999999
14.157999999999998,1.588397016,0.2,0.2,0.6,0.994,3.72358071,-5.212828899,6212.383282061838,264.3333333333333,19.22,2.4,5.095999999999999,104.4,1.8999999999999997,1460.0,37.8558,8.346666666666668,3.8,2100.0,0.0,3.6990513826,2820.0,21.082,16.799999999999997
18.501933333333,1.104270457,0.0,0.0,0.9,1.0571,3.4212810599,-4.9509840598333,3122.4641422762,149.81666666666666,24.003,2.75,5.1107,106.11,2.53,1371.0,56.032900000000005,15.105,3.237,3166.666666666667,0.0,3.90641678749,1709.0,20.6555,15.1
17.518,1.33357892,0.04,0.04,0.6,1.0404,3.476169702,-4.7279383334,4673.118244240505,203.875,22.884,2.24,4.9056,103.92,2.7,1444.0,29.27435,8.1175,4.424,2325.0,0.0,3.84386120484,1972.0,18.569,16.799999999999997
16.258,1.248215452,0.1,0.1,0.6,1.023,3.56894883,-4.9097722955,4673.118244240505,203.875,21.51,2.3,4.976999999999999,104.1,2.7,1450.0,29.27435,8.1175,4.19,2325.0,0.0,3.7895575215,2290.0,18.569,16.799999999999997
16.258,1.379591062,0.1,0.1,0.6,1.023,3.56894883,-4.9097722955,4673.118244240505,203.875,21.51,2.3,4.976999999999999,104.1,2.7,1450.0,29.27435,8.1175,4.19,2325.0,1.0,3.7895575215,2290.0,18.569,16.799999999999997
14.998,1.45318851,0.16,0.16,0.6,1.0056,3.661727958,-5.0916062576000005,4673.118244240505,203.875,20.136000000000003,2.3600000000000003,5.048399999999999,104.28,2.7,1456.0,29.27435,8.1175,3.956,2325.0,0.0,3.73525383816,2608.0,18.569,16.799999999999997
16.2774,1.362058545,0.1,0.1,0.6400000000000001,1.0234,3.5813919776,-4.9579761041,3740.8500683863126,165.46,21.534,2.42,4.8814,104.34,2.7,1398.0,39.45948,9.256,3.922,2140.0,1.0,3.79170022546,2262.0,18.0912,16.799999999999997
16.4167,1.028927148,0.1,0.1,0.66,1.0266,3.5441769766,-4.9700309432,3742.095021988467,164.56,21.65,2.34,5.252999999999999,104.86,2.7,1572.0,34.15948,12.494,3.964,3620.0,0.0,3.8040841703,2398.0,17.7192,16.799999999999997
17.22496,1.061111419,0.06,0.06,0.648,1.03748,3.48727859528,-4.8367565722600006,3742.095021988467,164.56,22.538,2.292,5.1502,104.588,2.7,1543.6,34.15948,12.494000000000002,4.1652000000000005,3620.0,0.0,3.8373812961,2164.4,17.7192,16.799999999999997
17.052777777777777,1.257851153,0.1111111111111111,0.1111111111111111,0.6666666666666666,1.0555555555555556,3.6239949777777776,-4.926770116666667,4673.118244240505,203.875,21.977777777777774,2.333333333333333,5.505555555555555,108.33333333333334,2.7,1555.5555555555557,29.27435,8.1175,4.655555555555555,2325.0,0.0,3.842317417,2488.888888888889,18.569,16.799999999999997
18.664525,1.300782616,0.0,0.0,0.8899999999999999,1.0589,3.44146105275,-4.83556474185,3740.4707405426448,166.12,24.1475,2.75,4.49815,105.76,2.53,1243.5,31.45948,14.426000000000002,3.079,2840.0,0.0,3.90855578229,1666.0,15.025399999999998,9.7
16.355,1.157322964,0.1,0.1,0.8,1.025,3.631164568,-5.1507913385,4673.313620312112,203.575,21.630000000000003,2.9,4.499,105.29999999999998,2.53,1190.0,24.32435,7.52,2.85,2000.0,0.0,3.8002710413,2150.0,18.349,10.1
