GSvolume_pa_composition_average,ML pred ASR barrier (eV),IsFBlock_composition_average,IsRareEarth_composition_average,NdUnfilled_composition_average,BCCfermi_composition_average,ICSDVolume_composition_average,AtomicVolume_arithmetic_average,CovalentRadii_composition_average,GSenergy_pa_composition_average,ThermalExpansionCoefficient_arithmetic_average,valence_composition_average,HeatFusion_composition_average,HHIr_composition_average,GSestBCClatcnt_composition_average,HeatFusion_arithmetic_average,ElectricalConductivity_difference,ThermalConductivity_arithmetic_average,Electrolyte class_2,HHIr_arithmetic_average,phi_arithmetic_average,CovalentRadius_composition_average,ElectricalConductivity_composition_average,phi_difference,GSestFCClatcnt_composition_average,IonizationEnergy_composition_average,SpaceGroupNumber_composition_average,AtomicRadii_composition_average,BoilingT_arithmetic_average,SecondIonizationEnergy_arithmetic_average,ShearModulus_composition_average,Electrolyte class_0,HeatCapacityMolar_composition_average,Electrolyte class_3,HHIp_composition_average,BCCenergy_pa_composition_average,NUnfilled_arithmetic_average,ElasticModulus_composition_average,ElectronAffinity_arithmetic_average,ElectricalConductivity_arithmetic_average,Polarizability_composition_average,n_ws^third_composition_average,ThermalConductivity_composition_average,MeltingT_composition_average,ThermalExpansionCoefficient_min_value,BCCvolume_padiff_composition_average,FirstIonizationEnergy_composition_average,Density_max_value,HeatCapacityMolar_arithmetic_average,NUnfilled_composition_average
16.327,1.097706742,0.0,0.0,0.8,4.151791466000001,21.85,4673.695280329414,1.009,-5.076822815,206.925,3.1,4.7476,1480.0,3.0151362171,8.1415,10.3,22.96685,0.0,2725.0,2.87,100.3,2.83,2.53,3.7988335882,1065.48,76.7,1.0712,1679.025,19.7535,18.21,1.0,27.8778,0.0,1730.0,-3.690280203,2.25,47.1,26.775,4.275,4.756200000000001,0.5539999999999999,17.34044,554.52,11.8,-1.501,11.049345,9780.0,26.697,2.3
17.6038,1.255810941,0.0,0.0,0.8,3.7466361992,23.092,4673.695280329414,1.036,-4.939369967,206.925,2.92,4.52704,1300.0,3.0589216234800003,8.1415,10.3,22.96685,0.0,2725.0,2.87,103.12,3.076,2.53,3.8539997434,1056.252,89.48,1.0982,1679.025,19.7535,17.855999999999998,1.0,27.954,0.0,1664.0,-3.5572335732000004,2.25,45.96,26.775,4.275,6.265200000000001,0.5347999999999999,17.08004,584.856,11.8,-1.3978,10.953906,9780.0,26.697,2.12
16.340600000000002,1.098390629,0.0,0.0,0.64,4.068881316800001,21.854,3741.322212649911,1.009,-4.8926296334,168.84,2.9400000000000004,4.7392,1484.0,3.0162981014200003,9.2332,59.8,98.57348,0.0,2480.0,3.1860000000000004,100.3,4.81,2.53,3.80029747068,1064.924,76.54,1.07268,1983.22,19.8612,16.85,1.0,27.8514,0.0,1698.0,-3.5045763198,2.0,43.620000000000005,45.08,15.56,4.666200000000001,0.5419999999999999,30.17244,536.3908000000001,11.8,-1.5006,11.0423042,9780.0,26.2456,2.18
16.476,1.001234832,0.0,0.0,0.84,4.1207980388,21.978,3742.5566508595934,1.0124,-5.1129795584,167.0,3.08,5.0714,1628.0,3.02581569326,12.5132,10.3,29.113480000000003,0.0,3940.0,3.1060000000000003,100.94,2.738,2.53,3.81228888502,1063.574,76.7,1.07496,2346.62,18.6668,17.330000000000002,1.0,27.867800000000003,0.0,1852.0,-3.7264369464,3.2,44.96,40.62,4.74,4.902200000000001,0.5514,16.810440000000003,573.3000000000001,7.3,-1.501,11.026474,9780.0,26.2776,2.3600000000000003
16.7436,0.568311667,0.0,0.0,0.72,4.190544833800001,22.22,3744.994508952289,1.0136,-4.9934603746,167.74,3.08,4.8672,1520.0,3.0391893893400006,10.4712,10.3,23.23348,0.0,2860.0,3.176,100.44,2.658,2.53,3.8291386862,1066.968,75.44000000000001,1.07818,1715.2199999999998,19.1088,16.97,1.0,27.8804,0.0,1840.0,-3.6023688184000004,2.4,44.220000000000006,41.62,3.94,4.7202,0.5438,16.222440000000002,536.3756000000001,11.0,-1.5903999999999998,11.0634648,9780.0,26.4036,2.28
16.4462,1.170578451,0.0,0.0,0.88,4.0822846164,21.968,3742.483487695292,1.012,-5.0666176702,167.26,3.06,4.7544,1484.0,3.0239537319400003,9.3432,10.3,22.75348,0.0,2500.0,3.056,100.86,2.658,2.53,3.80994296074,1063.4540000000002,76.0,1.07534,2055.22,18.5188,17.45,1.0,27.877,0.0,1704.0,-3.677795878,3.4,45.080000000000005,25.42,3.94,4.8802,0.5489999999999999,16.174440000000004,557.12,8.6,-1.498,11.0278594,9780.0,26.3696,2.38
16.5654,1.169277862,0.0,0.0,0.96,4.0127777668,22.086,3742.483487695292,1.015,-5.056412525400001,167.26,3.02,4.7612,1488.0,3.0327712467800003,9.3432,10.3,22.75348,0.0,2500.0,3.056,101.42,2.486,2.53,3.82105233328,1061.428,75.30000000000001,1.07948,2055.22,18.5188,16.69,1.0,27.8762,0.0,1678.0,-3.665311553,3.4,43.06,25.42,3.94,5.0042,0.5439999999999999,15.008440000000002,559.72,8.6,-1.495,11.0063738,9780.0,26.3696,2.46
16.474800000000002,0.870379039,0.0,0.0,0.86,4.1314864684,21.968,3742.565570175368,1.0124,-5.1481411186,166.8,3.08,5.2028,1548.0,3.0257427219000004,13.8272,10.3,29.87348,0.0,3140.0,3.1060000000000003,101.06,2.768,2.53,3.81219694686,1065.514,76.7,1.07498,2489.42,15.802799999999998,17.95,1.0,27.883,0.0,1728.0,-3.7615985066,3.2,46.540000000000006,33.419999999999995,5.04,4.8502,0.5511999999999999,16.886440000000004,584.1,6.3,-1.501,11.0422884,16650.0,26.4296,2.3600000000000003
20.060075,1.120228435,0.01,0.01,0.89,3.5161000436,25.026,4676.61861481311,1.0607,-4.92591670625,204.4,2.81,4.3088,1048.0,3.1317563773500003,6.8375,9.3,28.09185,0.0,1825.0,2.605,108.92,2.7909999999999995,2.61,3.945765783,1041.132,98.45,1.12677,2276.025,18.09,17.471,0.0,28.2512,0.0,1445.0,-3.5463757126,3.75,45.17,40.775,3.975,10.0152,0.5196999999999999,19.83144,597.01,5.2,-1.059275,10.79729516,7874.0,27.4145,2.09
20.060075,1.009446865,0.01,0.01,0.89,3.5161000436,25.026,4676.61861481311,1.0607,-4.92591670625,204.4,2.81,4.3088,1048.0,3.1317563773500003,6.8375,9.3,28.09185,0.0,1825.0,2.605,108.92,2.7909999999999995,2.61,3.945765783,1041.132,98.45,1.12677,2276.025,18.09,17.471,1.0,28.2512,0.0,1445.0,-3.5463757126,3.75,45.17,40.775,3.975,10.0152,0.5196999999999999,19.83144,597.01,5.2,-1.059275,10.79729516,7874.0,27.4145,2.09
18.1916,1.050632297,0.08,0.08,1.52,3.9483718808,23.248,4676.61861481311,1.0096,-5.136198381,204.4,2.88,4.2444,1104.0,3.0733453474,6.8375,9.3,28.09185,0.0,1825.0,2.605,108.36,2.728,2.61,3.8721724968,1043.596,96.0,1.10276,2276.025,18.09,18.108,1.0,28.184,0.0,1900.0,-3.7474396708,3.75,47.760000000000005,40.775,3.975,9.4132,0.5456,19.48844,610.52,5.2,-1.0192,10.82286168,7874.0,27.4145,2.72
19.259300000000003,0.924626384,0.04,0.04,1.16,3.701359402400001,24.264000000000003,4676.61861481311,1.0388,-5.016037424,204.4,2.84,4.2812,1072.0,3.1067230788,6.8375,9.3,28.09185,0.0,1825.0,2.605,108.68,2.764,2.61,3.9142258032,1042.188,97.4,1.11648,2276.025,18.09,17.744,1.0,28.2224,0.0,1640.0,-3.6325459804,3.75,46.28,40.775,3.975,9.7572,0.5307999999999999,19.68444,602.8,5.2,-1.0421,10.808252240000002,7874.0,27.4145,2.3600000000000003
19.79315,1.130791246,0.02,0.02,0.98,3.5778531632000004,24.772,4676.61861481311,1.0534,-4.9559569455000005,204.4,2.82,4.2996,1056.0,3.1234119445000004,6.8375,9.3,28.09185,0.0,1825.0,2.605,108.84,2.782,2.61,3.9352524564,1041.484,98.1,1.12334,2276.025,18.09,17.561999999999998,1.0,28.2416,0.0,1510.0,-3.5750991352000003,3.75,45.540000000000006,40.775,3.975,9.9292,0.5234,19.78244,598.9399999999999,5.2,-1.05355,10.80094752,7874.0,27.4145,2.18
20.178477380952003,1.058472035,0.01,0.01,0.85,3.552263861,25.098,3746.937716213816,1.0596,-4.897066953075,188.92,2.8,4.3561,1085.0,3.13957304992,9.178,11.2,22.52048,0.0,2480.0,3.1939999999999995,108.67,2.6789999999999994,3.23,3.95561417331,1043.656,96.18,1.1271600000000002,1931.52,18.417,16.651,1.0,28.23844,0.0,1441.0,-3.5103512310000005,3.6,43.10999999999999,46.96,3.18,9.9675,0.5185,19.03179,582.073,5.2,-1.14337738095,10.823138060000002,7874.0,26.696400000000004,2.08
17.663541666666667,1.183335729,0.0,0.0,0.6666666666666667,3.4890239704166666,23.050000000000004,3747.052560918652,1.0225,-4.798816301458333,169.58,2.333333333333333,4.625416666666667,1262.5,3.032652719250001,8.956000000000001,15.099999999999998,40.47948,0.0,1980.0,2.95,101.91666666666669,4.1,2.78,3.820902997916667,1066.8583333333331,87.20833333333334,1.0809583333333337,2044.42,17.8782,16.833333333333332,1.0,28.113750000000003,0.0,1529.1666666666667,-3.3460428804166678,1.7999999999999998,45.79166666666667,3.02,7.379999999999999,7.53875,0.5029166666666667,22.002958333333336,575.2083333333334,11.8,-1.186875,11.062925750000002,8900.0,26.8296,1.9166666666666667
19.3134,1.09760532,0.0,0.0,0.6400000000000001,3.4156672156,24.504,3747.052560918652,1.0594,-4.6789903666,169.58,2.3200000000000003,4.731400000000001,1318.0,3.1073036913400003,8.956000000000001,15.099999999999998,40.47948,0.0,1980.0,2.95,106.04,4.0920000000000005,2.78,3.91495732906,1045.232,92.8,1.12512,2044.42,17.8782,16.38,0.0,28.0864,0.0,1612.0,-3.2842304086,1.7999999999999998,44.52,3.02,7.379999999999999,8.5422,0.5158,21.56144,593.2,11.8,-1.1658,10.838539,8900.0,26.8296,1.84
19.3134,1.205873511,0.0,0.0,0.6400000000000001,3.4156672156,24.504,3747.052560918652,1.0594,-4.6789903666,169.58,2.3200000000000003,4.731400000000001,1318.0,3.1073036913400003,8.956000000000001,15.099999999999998,40.47948,0.0,1980.0,2.95,106.04,4.0920000000000005,2.78,3.91495732906,1045.232,92.8,1.12512,2044.42,17.8782,16.38,1.0,28.0864,0.0,1612.0,-3.2842304086,1.7999999999999998,44.52,3.02,7.379999999999999,8.5422,0.5158,21.56144,593.2,11.8,-1.1658,10.838539,8900.0,26.8296,1.84
19.3134,1.207653558,0.0,0.0,0.6400000000000001,3.4156672156,24.504,3747.052560918652,1.0594,-4.6789903666,169.58,2.3200000000000003,4.731400000000001,1318.0,3.1073036913400003,8.956000000000001,15.099999999999998,40.47948,1.0,1980.0,2.95,106.04,4.0920000000000005,2.78,3.91495732906,1045.232,92.8,1.12512,2044.42,17.8782,16.38,0.0,28.0864,0.0,1612.0,-3.2842304086,1.7999999999999998,44.52,3.02,7.379999999999999,8.5422,0.5158,21.56144,593.2,11.8,-1.1658,10.838539,8900.0,26.8296,1.84
18.751800000000003,0.66527002,0.0,0.0,0.6400000000000001,3.4223229448,24.096000000000004,3747.052560918652,1.0552,-4.664547847000001,169.58,2.3200000000000003,4.75,1360.0,3.0917070166,8.956000000000001,15.099999999999998,40.47948,0.0,1980.0,2.95,104.84,4.224,2.78,3.89530675024,1048.028,92.56,1.12092,2044.42,17.8782,16.452,1.0,28.0096,0.0,1684.0,-3.2694954676000005,1.7999999999999998,44.64,3.02,7.379999999999999,7.693200000000001,0.5176000000000001,20.66924,596.2,11.8,-1.245,10.86753016,8900.0,26.8296,1.84
19.3716,1.166365477,0.0,0.0,0.76,3.4529966584,24.576,3747.052560918652,1.0606,-4.8236017924,169.58,2.68,4.4446,1162.0,3.11240568706,8.956000000000001,15.099999999999998,40.47948,0.0,1980.0,2.95,106.76,3.288,2.78,3.92138544094,1045.388,97.0,1.12368,2044.42,17.8782,17.22,1.0,28.1212,0.0,1528.0,-3.4408781434,1.7999999999999998,44.88000000000001,3.02,7.379999999999999,8.6502,0.5182,19.185440000000003,598.36,11.8,-1.1892,10.8411058,8900.0,26.8296,1.96
19.3522,1.347593528,0.0,0.0,0.72,3.4405535108,24.552,3747.052560918652,1.0602,-4.7753979838000005,169.58,2.56,4.5402000000000005,1214.0,3.1107050218200003,8.956000000000001,15.099999999999998,40.47948,0.0,1980.0,2.95,106.52,3.556,2.78,3.91924273698,1045.336,95.6,1.12416,2044.42,17.8782,16.939999999999998,1.0,28.1096,0.0,1556.0,-3.3886622318,1.7999999999999998,44.760000000000005,3.02,7.379999999999999,8.614199999999999,0.5174,19.97744,596.64,11.8,-1.1814,10.8402502,8900.0,26.8296,1.92
19.3149,1.046872257,0.0,0.0,0.62,3.394774771,24.498,3124.3673481724936,1.0592,-4.6483090751,143.55,2.3200000000000003,4.757,1294.0,3.10743691518,10.376666666666669,15.099999999999998,48.84956666666667,0.0,1900.0,3.325,106.0,4.026,2.8800000000000003,3.91512518058,1044.806,93.42,1.12498,2234.683333333334,17.9265,16.4,1.0,28.1116,0.0,1570.0,-3.253411458,1.833333333333333,44.52,21.016666666666666,8.583333333333332,8.5282,0.5157999999999999,21.37544,592.4,11.8,-1.1695,10.8337148,8908.0,26.703,1.82
20.3231,1.124345212,0.0,0.0,0.54,3.4395068202,25.324,3749.913619556821,1.0702,-4.5617715071000005,173.64,2.2,4.54402,1300.0,3.1446168120000006,6.8522,15.099999999999998,40.75948,0.0,2100.0,2.744,107.72,3.894,2.78,3.96196891518,1037.458,90.62,1.13934,1886.62,18.416,14.504,1.0,28.2158,0.0,1548.0,-3.165137456,2.0,40.36000000000001,4.02,5.819999999999999,9.6812,0.501,23.175040000000003,560.715,13.0,-1.0529,10.75713552,8900.0,27.1576,1.84
19.6399,1.131582707,0.0,0.0,0.66,3.3762336382,24.756,3748.297514520806,1.064,-4.6958593789,168.68,2.24,5.096799999999999,1478.0,3.12233172646,12.194,15.099999999999998,35.17948,0.0,3460.0,2.774,106.96,4.09,2.78,3.93389146684,1042.368,92.18,1.13052,2421.02,17.5062,15.336,1.0,28.0962,0.0,1724.0,-3.2991908432,2.4,42.28,17.419999999999998,6.459999999999999,8.953199999999999,0.5122,21.724840000000004,610.12,7.3,-1.1355,10.80557648,8900.0,26.7296,1.88
19.4046,1.135143627,0.0,0.0,0.64,3.3825296568,24.604,3747.2193771684088,1.061,-4.687612419400001,170.28,2.64,4.3406,1114.0,3.1152682366200004,8.436,57.900000000000006,100.67948,0.0,1740.0,2.8200000000000003,107.0,5.0,2.61,3.92499202738,1044.884,98.24,1.12468,2044.42,18.5246,16.14,1.0,28.1064,0.0,1468.0,-3.3073901718,1.4,41.52,12.68,15.94,8.5962,0.507,31.22544,581.9508000000001,11.8,-1.1966,10.8349206,8920.0,26.7556,1.88
19.4182,1.160439158,0.0,0.0,0.48,3.2996195076,24.608,3747.2193771684088,1.061,-4.5034192378,170.28,2.48,4.3322,1118.0,3.1164301209400005,8.436,57.900000000000006,100.67948,0.0,1740.0,2.8200000000000003,107.0,6.98,2.61,3.92645590986,1044.328,98.08,1.12616,2044.42,18.5246,14.78,1.0,28.08,0.0,1436.0,-3.1216862886000003,1.4,38.04,12.68,15.94,8.5062,0.495,44.05743999999999,563.8216,11.8,-1.1962,10.827879800000002,8920.0,26.7556,1.7599999999999998
19.4459,1.15255035,0.0,0.0,0.7000000000000001,3.4084898292,24.656,3125.07808138801,1.0624,-4.7067940078,146.35,2.66,4.26196,1146.0,3.11835143658,8.641333333333334,15.099999999999998,53.06623333333334,0.0,1966.6666666666663,3.1416666666666666,106.68,3.268,2.78,3.9288766159,1048.356,97.0,1.12526,1900.35,17.8925,16.580000000000002,1.0,28.1328,0.0,1498.0,-3.324418242,1.4999999999999998,42.620000000000005,2.5166666666666657,8.966666666666667,8.383866666666,0.5096,19.505440000000004,576.8536,11.8,-1.1890999999999998,10.87136958,8900.0,26.58966666666667,1.9
19.391,1.226283336,0.0,0.0,0.8,3.465439806,24.6,4681.066735977536,1.061,-4.871805601,208.725,2.8,4.349,1110.0,3.1141063523000003,7.145,8.399999999999999,25.59935,0.0,1800.0,2.4125,107.0,3.02,2.61,3.9235281449,1045.44,98.4,1.1232,1755.525,18.08275,17.5,1.0,28.1328,0.0,1500.0,-3.4930940550000003,1.5,45.0,-13.725,4.75,8.6862,0.5189999999999999,18.39344,600.08,11.8,-1.197,10.8419614,7874.0,27.3345,2.0
19.517,1.183841803,0.0,0.0,0.8,3.3544778818000003,24.72,3125.622200500142,1.064,-4.769503865400001,143.33333333333334,2.6800000000000006,4.3516,1116.0,3.1235048093,9.388333333333334,58.1,87.54956666666666,0.0,1716.6666666666663,2.9833333333333334,107.56,3.838,2.61,3.93536945868,1043.136,97.62,1.1280800000000002,2297.016666666668,17.700499999999998,16.060000000000002,1.0,28.1188,0.0,1458.0,-3.3877577884,2.5,41.24,13.9,13.716666666666669,8.7652,0.508,23.64344,593.6154000000001,8.6,-1.1938,10.8169554,8920.0,26.473000000000003,2.02
19.4902,1.169644465,0.0,0.0,0.82,3.5091498946,24.676,3747.953564919589,1.0636,-4.923018069199999,167.94,2.8,4.8224,1188.0,3.1216111708800005,13.212,14.5,48.07948,1.0,2500.0,2.86,107.44,3.1420000000000003,2.61,3.9329836238,1043.952,98.4,1.12562,2386.82,17.758399999999998,16.259999999999998,0.0,28.112,0.0,1500.0,-3.5443065232000004,2.4,47.22,8.219999999999995,7.26,8.7742,0.519,19.549440000000004,621.78,4.8,-1.197,10.825762,10280.0,26.6796,2.04
19.54,1.138237765,0.0,0.0,0.84,3.4344463788,24.728,3748.453815378092,1.0644,-4.9079623444,168.44,2.78,4.6728,1258.0,3.1247858284600003,11.716,8.399999999999999,31.21948,0.0,3200.0,2.74,107.64,2.9280000000000004,2.61,3.93698344172,1043.534,98.4,1.1269600000000002,2407.82,17.330199999999998,16.62,1.0,28.1228,0.0,1622.0,-3.529250798400001,2.6,42.86,8.219999999999995,5.119999999999999,8.8322,0.5164,17.863440000000004,618.86,7.3,-1.197,10.8190904,8570.0,26.7876,2.06
19.8076,0.962642007,0.0,0.0,0.72,3.5041931738,24.97,3750.8916734707855,1.0656,-4.7884431606,169.18,2.78,4.4686,1150.0,3.1381595245400007,9.674,8.6,25.33948,0.0,2120.0,2.81,107.14,2.8480000000000003,2.61,3.9538332429,1046.928,97.14,1.1301800000000002,1776.42,17.772199999999998,16.259999999999998,1.0,28.1354,0.0,1610.0,-3.4051826704000003,1.7999999999999998,42.120000000000005,9.219999999999995,4.32,8.6502,0.5087999999999999,17.275440000000003,581.9356,11.0,-1.2864,10.8560812,7874.0,26.9136,1.98
19.520200000000003,1.088467182,0.0,0.0,0.64,3.363983,24.736,3747.894525528989,1.0642,-4.5899862232,173.02,2.640000000000001,4.07932,1130.0,3.1242971861,7.1296,14.099999999999998,43.67948,0.0,1820.0,2.75,106.6,3.248,2.61,3.93636779086,1051.324,97.0,1.12684,1640.42,18.059,15.94,1.0,28.1444,0.0,1468.0,-3.2079583406000003,1.2000000000000002,40.36,-10.980000000000004,7.18,8.117533333332,0.501,19.825440000000004,555.3472,11.8,-1.189,10.901633360000002,7874.0,26.9456,1.84
18.5105,1.186201622,0.04,0.04,1.16,3.710233708000001,23.72,3752.3595180057896,1.0332,-4.9967807312,168.02,2.84,4.306,1128.0,3.0859275124800005,6.956,9.3,23.17948,0.0,2060.0,2.564,107.07999999999998,2.9399999999999995,2.61,3.88802503144,1045.9160000000002,97.08,1.11088,2151.82,16.677999999999997,17.84,1.0,28.12,0.0,1736.0,-3.6128993924,3.0,46.440000000000005,-0.9800000000000004,4.18,8.6252,0.5332,18.49484,606.8,5.2,-1.1477,10.84690712,7874.0,27.2896,2.3600000000000003
18.505651724138,1.005696284,0.04,0.04,1.1800000000000002,3.732702693,23.730000000000004,3129.001715749091,1.0332,-5.0114823490068,143.63333333333333,2.8600000000000003,4.288,1136.0,3.0855057746400005,7.948333333333334,10.7,20.61956666666667,0.0,2016.6666666666663,2.8783333333333334,107.22,2.726,2.61,3.88749367504,1045.078,96.84,1.1108600000000002,2182.183333333334,16.505000000000003,17.759999999999998,1.0,28.1444,0.0,1720.0,-3.6245979204,3.333333333333333,46.18000000000001,-0.8166666666666629,3.566666666666667,8.6452,0.53,17.047240000000006,600.96,5.2,-1.14725172414,10.83753952,7874.0,27.128000000000004,2.38
18.34843475321177,0.908141197,0.0392156862745098,0.0392156862745098,1.2549019607843137,3.808040731960785,23.50392156862745,3129.001715749091,1.0358823529411765,-5.090091817660392,143.63333333333333,2.9411764705882355,4.457058823529413,1149.0196078431377,3.079080886647059,7.948333333333334,10.7,20.61956666666667,0.0,2016.6666666666663,2.8783333333333334,107.84313725490196,2.682352941176471,2.61,3.879398823411765,1038.652941176471,99.19607843137256,1.1133921568627452,2182.183333333334,16.505000000000003,18.94117647058824,1.0,28.108627450980396,0.0,1717.6470588235293,-3.727456995686275,3.333333333333333,49.156862745098046,-0.8166666666666629,3.566666666666667,8.660000000000002,0.5511764705882354,16.8663137254902,618.9607843137256,5.2,-1.1243171061568626,10.770803843137257,7874.0,27.128000000000004,2.431372549019608
20.0234,1.08297476,0.01,0.01,0.8,3.4709194002,24.983,4675.725158036659,1.0644,-4.92377504075,203.1,2.81,4.332999999999999,1048.0,3.1303178874100004,7.442499999999999,10.1,28.04185,0.0,1825.0,2.6125,108.82999999999998,2.7829999999999995,2.61,3.94395339924,1041.181,98.17,1.12602,1860.775,18.0925,17.531,1.0,28.2755,0.0,1445.0,-3.5441494804,3.5,45.120000000000005,40.775,3.775,9.9922,0.52,19.82944,598.53,11.8,-1.0616,10.79796316,7874.0,28.022,2.08
19.520200000000003,1.088467182,0.0,0.0,0.64,3.363983,24.736,3747.894525528989,1.0642,-4.5899862232,173.02,2.64,4.07932,1130.0,3.1242971861000006,7.129599999999999,14.099999999999998,43.67948,0.0,1820.0,2.75,106.6,3.248,2.61,3.93636779086,1051.324,97.0,1.12684,1640.42,18.059,15.94,1.0,28.1444,0.0,1468.0,-3.2079583406000003,1.2000000000000002,40.36000000000001,-10.980000000000004,7.18,8.117533333332,0.501,19.825440000000004,555.3472,11.8,-1.189,10.901633360000002,7874.0,26.9456,1.84
15.268365517242,0.638959926,0.0,0.0,1.02,3.8847309378,21.758000000000003,4666.337297809447,1.0234,-5.069309231661201,207.825,2.96,4.763799999999999,1100.0,2.9866568484000005,12.9175,30.8,65.44685,0.0,3150.0,2.7625,103.1,6.481999999999999,1.9000000000000004,3.76295183202,1048.712,95.84,1.08378,2299.525,19.237,16.28,0.0,28.0422,1.0,1538.0,-3.6598431754,3.5,41.92,20.275,9.6,7.63386666666,0.5046,42.64204,584.3000000000001,7.3,-1.25096551726,10.8667626,8570.0,26.55675,2.24
15.11451724138,0.755204718,0.0,0.0,1.0,3.93819335,21.64,6215.78235275249,1.02,-5.047854106068,274.6666666666667,3.0,4.421999999999999,960.0,2.9755556344,7.223333333333334,30.8,69.36246666666668,0.0,1266.6666666666667,2.333333333333333,102.6,6.359999999999999,1.9000000000000004,3.7489651788,1049.78,95.6,1.08,1393.6999999999998,20.876,17.08,0.0,28.0766,1.0,1400.0,-3.635384960000001,2.333333333333333,43.8,-4.966666666666669,10.6,7.50786666666,0.504,41.72444,559.68,21.7,-1.2505172414,10.880266,7470.0,27.209000000000003,2.2
17.961666666666666,0.846884335,0.1111111111111111,0.1111111111111111,1.6666666666666663,3.627402207777778,22.71111111111111,4675.303008290254,1.0622222222222222,-4.946964598333333,202.9,2.333333333333333,5.587777777777777,1477.7777777777778,3.0731404434444443,8.302499999999998,17.099999999999998,32.31685,0.0,2150.0,2.655,110.33333333333334,4.377777777777777,2.78,3.871914333888889,1020.0444444444444,96.7777777777778,1.1308888888888888,2239.025,18.569,19.65555555555556,0.0,29.06777777777777,1.0,2355.555555555556,-3.632571165555556,5.25,53.77777777777778,52.275,5.375,9.134444444444444,0.6133333333333333,25.593,710.6666666666667,-2.0,-0.8783333333333334,10.579303777777778,8900.0,29.822,3.555555555555556
17.961666666666666,1.141465441,0.1111111111111111,0.1111111111111111,1.6666666666666663,3.627402207777778,22.71111111111111,4675.303008290254,1.0622222222222222,-4.946964598333333,202.9,2.333333333333333,5.587777777777777,1477.7777777777778,3.0731404434444443,8.302499999999998,17.099999999999998,32.31685,0.0,2150.0,2.655,110.33333333333334,4.377777777777777,2.78,3.871914333888889,1020.0444444444444,96.7777777777778,1.1308888888888888,2239.025,18.569,19.65555555555556,1.0,29.06777777777777,0.0,2355.555555555556,-3.632571165555556,5.25,53.77777777777778,52.275,5.375,9.134444444444444,0.6133333333333333,25.593,710.6666666666667,-2.0,-0.8783333333333334,10.579303777777778,8900.0,29.822,3.555555555555556
18.069444444444443,1.46819733,0.1111111111111111,0.1111111111111111,1.8888888888888888,3.696530805555556,22.84444444444444,4675.498384361861,1.0644444444444443,-5.214763535,202.6,3.0,5.056666666666667,1188.888888888889,3.0825885836666664,7.705,10.4,27.36685,0.0,1825.0,2.6125,111.66666666666666,2.888888888888889,2.61,3.883818244777778,1020.3333333333331,104.55555555555556,1.1282222222222222,2222.525,18.349,21.21111111111111,1.0,29.132222222222214,0.0,2200.0,-3.922659563333333,5.5,54.44444444444444,40.775,3.7,9.334444444444443,0.6177777777777778,21.193,720.2222222222223,-2.0,-0.9216666666666667,10.584057111111113,7901.0,29.8945,3.7777777777777777
18.042509578544447,1.721457247,0.1111111111111111,0.1111111111111111,2.0,3.8213585,22.9,3742.8412483826087,1.0644444444444443,-5.296439189482222,166.42000000000002,3.111111111111111,4.956666666666667,1233.3333333333333,3.080245595666667,8.746,10.7,23.45748,0.0,1820.0,2.9800000000000004,112.44444444444446,1.7000000000000002,2.61,3.8808662647777785,1015.6777777777776,103.22222222222224,1.128111111111111,2244.82,17.807199999999998,20.766666666666666,1.0,29.267777777777773,0.0,2111.1111111111118,-3.987651385555556,5.4,53.0,32.62,3.06,9.445555555555556,0.6,13.150777777777778,687.7777777777778,-2.0,-0.9191762452222224,10.532014888888888,7901.0,29.1796,3.888888888888889
17.14875862069,1.121175013,0.1,0.1,1.7999999999999998,3.746576,22.340000000000003,3742.8412483826087,1.031,-5.242474461034,166.42000000000002,3.0,4.483,1160.0,3.0353104148000005,8.746,10.7,23.45748,0.0,1820.0,2.9800000000000004,107.8,1.5299999999999998,2.61,3.8242514845,1045.5,94.1,1.0883,2244.82,17.807199999999998,18.69,1.0,29.2788,0.0,1950.0,-3.834861408,5.4,47.7,32.62,3.06,8.5812,0.54,11.86244,624.48,-2.0,-1.0047586207,10.8406184,7901.0,29.1796,3.7
17.441666666666666,1.157943029,0.1111111111111111,0.1111111111111111,1.6666666666666663,3.63356492,22.33333333333333,3751.307032787504,1.0583333333333331,-4.933591894999999,166.82,2.333333333333333,5.605,1516.6666666666667,3.0586990779444445,8.128,17.099999999999998,26.55948,0.0,2320.0,2.604,109.22222222222224,4.5,2.78,3.8537193535,1022.6333333333332,96.55555555555556,1.1270000000000002,2122.22,17.0612,19.722222222222225,1.0,28.996666666666663,0.0,2422.222222222222,-3.618927701666667,4.2,53.888888888888886,8.219999999999999,5.3,8.348333333333333,0.615,24.76688888888889,713.4444444444445,-2.0,-0.9516666666666668,10.606147444444444,8900.0,29.2156,3.555555555555556
